wall_ms,stamp_sec,event,lidar_hz,imu_hz,odom_hz,lidar_points,lidar_scan_ms,imu_dt_sec,imu_max_gap_sec,imu_acc_norm,imu_gyro_norm_dps,odom_x,odom_y,odom_z,odom_yaw_deg,odom_dt_sec,odom_step_xy,odom_speed_mps,odom_yaw_rate_dps,relative_x,relative_y,relative_yaw_deg,relative_dist,localization_valid,cause
946686576464,946686576.382168651,odom,,,,,,,,,,0.023965,0.013383,0.005990,-0.015236,0.099893,0.001126,0.011276,0.177772,-0.017484,-0.000302,-0.064061,0.017487,1,OK
946686576568,946686576.482151389,odom,,,,,,,,,,0.025241,0.013796,0.005745,-0.066628,0.099983,0.001341,0.013417,0.514014,-0.016542,0.000316,-0.046303,0.016545,1,OK
946686576668,946686576.582300305,odom,,,,,,,,,,0.026938,0.013274,0.005846,-0.056536,0.100149,0.001775,0.017722,0.100772,-0.017819,0.000728,-0.097696,0.017834,1,OK
946686576766,946686576.682265401,odom,,,,,,,,,,0.027085,0.012954,0.005250,-0.042406,0.099965,0.000352,0.003520,0.141347,-0.019515,0.000205,-0.087604,0.019516,1,OK
946686576873,946686576.782153606,odom,,,,,,,,,,0.024754,0.014527,0.005749,-0.029956,0.099888,0.002812,0.028153,0.124640,-0.019662,-0.000114,-0.073474,0.019662,1,OK
946686576966,946686576.882216692,odom,,,,,,,,,,0.023854,0.015080,0.006197,-0.042732,0.100063,0.001056,0.010550,0.127674,-0.017331,0.001460,-0.061024,0.017393,1,OK
946686577069,946686576.982107401,odom,,,,,,,,,,0.024069,0.015049,0.005940,-0.027646,0.099891,0.000217,0.002173,0.151018,-0.016433,0.002013,-0.073799,0.016555,1,OK
946686577171,946686577.082298040,odom,,,,,,,,,,0.023813,0.013185,0.005361,-0.046180,0.100191,0.001882,0.018784,0.184986,-0.016647,0.001982,-0.058714,0.016765,1,OK
946686577265,946686577.182242274,odom,,,,,,,,,,0.023276,0.010696,0.005755,-0.050492,0.099944,0.002546,0.025479,0.043142,-0.016390,0.000118,-0.077248,0.016391,1,OK
946686577333,0.000000000,summary,10.004,200.070,10.004,19968,100.236,0.006,0.006,1.002,0.724,0.023276,0.010696,0.005755,-0.050492,0,0.002812,0.028153,0.514014,-0.015852,-0.002371,-0.081559,0.016028,1,OK
946686577363,946686577.282214165,odom,,,,,,,,,,0.022546,0.011157,0.006021,-0.047738,0.099972,0.000863,0.008636,0.027543,-0.015852,-0.002371,-0.081559,0.016028,1,OK
946686577467,946686577.382284999,odom,,,,,,,,,,0.023090,0.011246,0.005457,-0.052805,0.100071,0.000552,0.005515,0.050632,-0.015122,-0.001910,-0.078806,0.015242,1,OK
946686577565,946686577.482282639,odom,,,,,,,,,,0.023359,0.012134,0.006410,-0.064645,0.099998,0.000928,0.009277,0.118405,-0.015666,-0.001820,-0.083873,0.015772,1,OK
946686577670,946686577.582238674,odom,,,,,,,,,,0.022144,0.012917,0.007062,-0.035453,0.099956,0.001445,0.014455,0.292052,-0.015935,-0.000932,-0.095713,0.015962,1,OK
946686577768,946686577.682321668,odom,,,,,,,,,,0.023294,0.012987,0.004698,-0.019238,0.100083,0.001152,0.011512,0.162017,-0.014721,-0.000149,-0.066521,0.014722,1,OK
946686577865,946686577.782226443,odom,,,,,,,,,,0.023864,0.014110,0.004215,-0.024074,0.099905,0.001259,0.012605,0.048410,-0.015871,-0.000080,-0.050305,0.015871,1,OK
946686577970,946686577.881803036,odom,,,,,,,,,,0.021094,0.014277,0.004894,-0.027855,0.099577,0.002776,0.027875,0.037971,-0.016442,0.001043,-0.055142,0.016475,1,OK
946686578066,946686577.982276559,odom,,,,,,,,,,0.023616,0.013945,0.003958,-0.036784,0.100474,0.002544,0.025321,0.088870,-0.013671,0.001211,-0.058923,0.013725,1,OK
946686578172,946686578.082182646,odom,,,,,,,,,,0.025430,0.013264,0.003202,-0.049015,0.099906,0.001938,0.019398,0.122423,-0.016193,0.000878,-0.067852,0.016217,1,OK
946686578268,946686578.182110548,odom,,,,,,,,,,0.025521,0.012473,0.005819,-0.070644,0.099928,0.000796,0.007966,0.216444,-0.018008,0.000196,-0.080083,0.018009,1,OK
946686578333,0.000000000,summary,10.004,200.070,10.004,20064,100.411,0.006,0.006,1.002,0.641,0.025521,0.012473,0.005819,-0.070644,0,0.002776,0.027875,0.292052,-0.018097,-0.000594,-0.101712,0.018107,1,OK
946686578371,946686578.282317996,odom,,,,,,,,,,0.026254,0.012109,0.007139,-0.073440,0.100207,0.000819,0.008169,0.027901,-0.018097,-0.000594,-0.101712,0.018107,1,OK
946686578466,946686578.382207513,odom,,,,,,,,,,0.025175,0.012924,0.006969,-0.040404,0.099890,0.001352,0.013537,0.330722,-0.018830,-0.000959,-0.104508,0.018855,1,OK
946686578571,946686578.481751084,odom,,,,,,,,,,0.023930,0.013198,0.007268,-0.051978,0.099544,0.001274,0.012799,0.116265,-0.017751,-0.000144,-0.071472,0.017752,1,OK
946686578665,946686578.582246065,odom,,,,,,,,,,0.021849,0.014667,0.006871,-0.031999,0.100495,0.002547,0.025349,0.198799,-0.016507,0.000131,-0.083045,0.016508,1,OK
946686578776,946686578.682115078,odom,,,,,,,,,,0.022324,0.014223,0.006546,-0.037918,0.099869,0.000650,0.006508,0.059267,-0.014427,0.001601,-0.063067,0.014516,1,OK
946686578865,946686578.782054663,odom,,,,,,,,,,0.023564,0.013765,0.004937,-0.028695,0.099940,0.001321,0.013222,0.092287,-0.014902,0.001157,-0.068986,0.014947,1,OK
946686578971,946686578.882076144,odom,,,,,,,,,,0.023801,0.011517,0.004348,-0.050592,0.100021,0.002260,0.022599,0.218916,-0.016141,0.000698,-0.059763,0.016156,1,OK
946686579068,946686578.982062936,odom,,,,,,,,,,0.023478,0.011964,0.004498,-0.046679,0.099987,0.000552,0.005516,0.039134,-0.016377,-0.001550,-0.081659,0.016450,1,OK
946686579168,946686579.082194805,odom,,,,,,,,,,0.024537,0.011040,0.004442,-0.049692,0.100132,0.001406,0.014037,0.030090,-0.016054,-0.001103,-0.077746,0.016092,1,OK
946686579262,946686579.182316422,odom,,,,,,,,,,0.023424,0.011699,0.003671,-0.047977,0.100122,0.001293,0.012916,0.017124,-0.017113,-0.002028,-0.080759,0.017232,1,OK
946686579333,0.000000000,summary,10.003,200.066,10.003,19968,99.541,0.006,0.006,0.995,0.622,0.023424,0.011699,0.003671,-0.047977,0,0.002547,0.025349,0.330722,-0.016000,-0.001368,-0.079045,0.016059,1,OK
946686579370,946686579.282231569,odom,,,,,,,,,,0.022738,0.012023,0.004210,-0.046921,0.099915,0.000759,0.007593,0.010573,-0.016000,-0.001368,-0.079045,0.016059,1,OK
946686579463,946686579.382190943,odom,,,,,,,,,,0.023864,0.012708,0.004212,-0.062094,0.099959,0.001317,0.013180,0.151793,-0.015315,-0.001043,-0.077989,0.015350,1,OK
946686579562,946686579.482167006,odom,,,,,,,,,,0.024866,0.011573,0.004565,-0.062723,0.099976,0.001514,0.015148,0.006289,-0.016441,-0.000359,-0.093162,0.016445,1,OK
946686579668,946686579.582272410,odom,,,,,,,,,,0.026574,0.010882,0.004985,-0.073671,0.100105,0.001842,0.018401,0.109370,-0.017442,-0.001495,-0.093790,0.017506,1,OK
946686579766,946686579.681995153,odom,,,,,,,,,,0.025547,0.011030,0.004846,-0.032698,0.099723,0.001037,0.010400,0.410867,-0.019150,-0.002186,-0.104739,0.019274,1,OK
946686579866,946686579.781814218,odom,,,,,,,,,,0.024551,0.012352,0.005993,-0.058732,0.099819,0.001656,0.016589,0.260808,-0.018123,-0.002038,-0.063766,0.018237,1,OK
946686579965,946686579.881773710,odom,,,,,,,,,,0.022770,0.014134,0.005241,-0.022670,0.099959,0.002519,0.025195,0.360765,-0.017127,-0.000715,-0.089800,0.017142,1,OK
946686580061,946686579.981753111,odom,,,,,,,,,,0.020679,0.013579,0.005262,-0.009908,0.099979,0.002163,0.021638,0.127648,-0.015348,0.001068,-0.053738,0.015385,1,OK
946686580168,946686580.082350135,odom,,,,,,,,,,0.021516,0.012989,0.003735,-0.027338,0.100597,0.001024,0.010177,0.173261,-0.013257,0.000514,-0.040976,0.013267,1,OK
946686580264,946686580.182294250,odom,,,,,,,,,,0.022011,0.012329,0.003961,-0.038876,0.099944,0.000825,0.008256,0.115451,-0.014093,-0.000076,-0.058405,0.014093,1,OK
946686580333,0.000000000,summary,10.003,200.064,10.003,19968,100.154,0.006,0.006,1.006,0.609,0.022011,0.012329,0.003961,-0.038876,0,0.002519,0.025195,0.410867,-0.014588,-0.000737,-0.069944,0.014606,1,OK
946686580363,946686580.282221079,odom,,,,,,,,,,0.021939,0.011812,0.004852,-0.046333,0.099927,0.000522,0.005224,0.074624,-0.014588,-0.000737,-0.069944,0.014606,1,OK
946686580465,946686580.382321000,odom,,,,,,,,,,0.022648,0.012428,0.004739,-0.053023,0.100100,0.000940,0.009386,0.066834,-0.014515,-0.001254,-0.077401,0.014569,1,OK
946686580565,946686580.482291818,odom,,,,,,,,,,0.025060,0.011390,0.005396,-0.031820,0.099971,0.002626,0.026263,0.212098,-0.015225,-0.000638,-0.084091,0.015238,1,OK
946686580665,946686580.582164168,odom,,,,,,,,,,0.025995,0.011883,0.005218,-0.042687,0.099872,0.001057,0.010583,0.108810,-0.017636,-0.001677,-0.062887,0.017716,1,OK
946686580767,946686580.681713104,odom,,,,,,,,,,0.024984,0.012593,0.006063,-0.046395,0.099549,0.001236,0.012414,0.037248,-0.018571,-0.001185,-0.073754,0.018609,1,OK
946686580858,946686580.781503558,odom,,,,,,,,,,0.025816,0.014789,0.006409,-0.058224,0.099790,0.002349,0.023535,0.118543,-0.017560,-0.000475,-0.077462,0.017567,1,OK
946686580963,946686580.881815195,odom,,,,,,,,,,0.024791,0.013975,0.006017,-0.055391,0.100312,0.001309,0.013050,0.028248,-0.018394,0.001721,-0.089292,0.018474,1,OK
946686581068,946686580.982231498,odom,,,,,,,,,,0.025004,0.013823,0.006307,-0.041104,0.100416,0.000262,0.002610,0.142276,-0.017368,0.000908,-0.086458,0.017392,1,OK
946686581178,946686581.082277894,odom,,,,,,,,,,0.027286,0.014297,0.007371,-0.074206,0.100046,0.002331,0.023295,0.330866,-0.017582,0.000755,-0.072171,0.017598,1,OK
946686581263,946686581.182265639,odom,,,,,,,,,,0.025553,0.014172,0.006110,-0.023257,0.099988,0.001737,0.017374,0.509547,-0.019864,0.001228,-0.105273,0.019902,1,OK
946686581333,0.000000000,summary,10.004,200.078,10.004,19968,100.172,0.006,0.006,0.994,0.533,0.025553,0.014172,0.006110,-0.023257,0,0.002626,0.026263,0.509547,-0.018131,0.001104,-0.054325,0.018165,1,OK
946686581373,946686581.282213211,odom,,,,,,,,,,0.023701,0.012944,0.005648,-0.034449,0.099948,0.002223,0.022238,0.111972,-0.018131,0.001104,-0.054325,0.018165,1,OK
946686581467,946686581.382305264,odom,,,,,,,,,,0.022925,0.012872,0.006257,-0.035683,0.100092,0.000779,0.007781,0.012332,-0.016278,-0.000122,-0.065516,0.016278,1,OK
946686581572,946686581.482310772,odom,,,,,,,,,,0.022011,0.011573,0.006555,-0.051232,0.100006,0.001589,0.015885,0.155488,-0.015502,-0.000195,-0.066750,0.015503,1,OK
946686581668,946686581.582157969,odom,,,,,,,,,,0.022825,0.010759,0.005445,-0.046596,0.099847,0.001151,0.011528,0.046432,-0.014587,-0.001493,-0.082300,0.014663,1,OK
946686581767,946686581.681612730,odom,,,,,,,,,,0.021671,0.011556,0.004884,-0.038904,0.099455,0.001402,0.014098,0.077346,-0.015401,-0.002307,-0.077664,0.015573,1,OK
946686581863,946686581.781806707,odom,,,,,,,,,,0.024147,0.010818,0.003797,-0.055956,0.100194,0.002584,0.025785,0.170191,-0.014247,-0.001510,-0.069972,0.014327,1,OK
946686581968,946686581.882318974,odom,,,,,,,,,,0.022682,0.011825,0.003089,-0.009221,0.100512,0.001778,0.017689,0.464964,-0.016723,-0.002250,-0.087024,0.016873,1,OK
946686582065,946686581.982264757,odom,,,,,,,,,,0.023684,0.012485,0.004385,-0.037434,0.099946,0.001200,0.012002,0.282275,-0.015259,-0.001241,-0.040289,0.015309,1,OK
946686582164,946686582.082178235,odom,,,,,,,,,,0.024295,0.013697,0.003818,-0.053095,0.099913,0.001358,0.013587,0.156746,-0.016261,-0.000582,-0.068501,0.016271,1,OK
946686582265,946686582.182270050,odom,,,,,,,,,,0.025401,0.011696,0.004926,-0.044959,0.100092,0.002287,0.022844,0.081280,-0.016873,0.000630,-0.084162,0.016885,1,OK
946686582333,0.000000000,summary,10.003,200.053,10.003,20064,100.277,0.006,0.006,1.008,0.740,0.025401,0.011696,0.004926,-0.044959,0,0.002584,0.025785,0.464964,-0.017977,-0.001372,-0.076027,0.018029,1,OK
946686582369,946686582.282271743,odom,,,,,,,,,,0.026470,0.010481,0.005273,-0.043064,0.100002,0.001618,0.016182,0.018952,-0.017977,-0.001372,-0.076027,0.018029,1,OK
946686582466,946686582.382214546,odom,,,,,,,,,,0.026353,0.011063,0.005329,-0.065160,0.099943,0.000593,0.005935,0.221091,-0.019046,-0.002587,-0.074132,0.019221,1,OK
946686582567,946686582.482249618,odom,,,,,,,,,,0.024779,0.010441,0.005586,-0.067689,0.100035,0.001693,0.016924,0.025281,-0.018929,-0.002006,-0.096228,0.019035,1,OK
946686582668,946686582.582309484,odom,,,,,,,,,,0.023763,0.011596,0.004153,-0.037697,0.100060,0.001538,0.015373,0.299748,-0.017354,-0.002626,-0.098757,0.017552,1,OK
946686582769,946686582.682244658,odom,,,,,,,,,,0.025233,0.013052,0.004329,-0.031360,0.099935,0.002070,0.020709,0.063411,-0.016339,-0.001471,-0.068764,0.016405,1,OK
946686582865,946686582.782232404,odom,,,,,,,,,,0.025289,0.012086,0.004912,-0.069670,0.099988,0.000968,0.009679,0.383148,-0.017810,-0.000015,-0.062427,0.017810,1,OK
946686582966,946686582.882221222,odom,,,,,,,,,,0.023080,0.012706,0.005355,-0.016702,0.099989,0.002295,0.022951,0.529739,-0.017866,-0.000981,-0.100737,0.017893,1,OK
946686583065,946686582.982183099,odom,,,,,,,,,,0.021501,0.013016,0.005274,-0.020539,0.099962,0.001609,0.016100,0.038383,-0.015657,-0.000360,-0.047769,0.015661,1,OK
946686583170,946686583.082226872,odom,,,,,,,,,,0.021001,0.014080,0.005818,-0.033987,0.100044,0.001175,0.011750,0.134421,-0.014078,-0.000049,-0.051606,0.014078,1,OK
946686583267,946686583.182251096,odom,,,,,,,,,,0.022334,0.012882,0.005011,-0.056607,0.100024,0.001792,0.017913,0.226145,-0.013579,0.001015,-0.065054,0.013617,1,OK
946686583333,0.000000000,summary,10.004,200.076,10.004,19968,100.213,0.006,0.006,0.999,0.674,0.022334,0.012882,0.005011,-0.056607,0,0.002295,0.022951,0.529739,-0.014910,-0.000184,-0.087674,0.014912,1,OK
946686583369,946686583.282206535,odom,,,,,,,,,,0.024218,0.011219,0.004629,-0.034178,0.099955,0.002514,0.025148,0.224389,-0.014910,-0.000184,-0.087674,0.014912,1,OK
946686583470,946686583.382320523,odom,,,,,,,,,,0.023014,0.011033,0.004304,-0.053212,0.100114,0.001218,0.012168,0.190122,-0.016794,-0.001848,-0.065245,0.016896,1,OK
946686583568,946686583.482339859,odom,,,,,,,,,,0.023179,0.010704,0.004024,-0.061556,0.100019,0.000367,0.003673,0.083424,-0.015590,-0.002034,-0.084279,0.015722,1,OK
946686583666,946686583.582183003,odom,,,,,,,,,,0.024425,0.012463,0.005650,-0.037624,0.099843,0.002155,0.021584,0.239690,-0.015755,-0.002362,-0.092623,0.015931,1,OK
946686583767,946686583.682377458,odom,,,,,,,,,,0.023246,0.013701,0.005629,-0.020214,0.100194,0.001710,0.017062,0.173768,-0.017001,-0.000604,-0.068692,0.017012,1,OK
946686583869,946686583.782296777,odom,,,,,,,,,,0.023368,0.013774,0.005673,-0.057446,0.099919,0.000142,0.001422,0.372619,-0.015823,0.000634,-0.051281,0.015836,1,OK
946686583969,946686583.881819367,odom,,,,,,,,,,0.024951,0.012539,0.006345,-0.057516,0.099523,0.002008,0.020173,0.000706,-0.015945,0.000707,-0.088513,0.015961,1,OK
946686584065,946686583.982173324,odom,,,,,,,,,,0.026282,0.012084,0.006552,-0.073502,0.100354,0.001407,0.014017,0.159296,-0.017528,-0.000528,-0.088583,0.017536,1,OK
946686584164,946686584.082307220,odom,,,,,,,,,,0.027823,0.012074,0.006731,-0.072249,0.100134,0.001541,0.015388,0.012516,-0.018859,-0.000984,-0.104569,0.018884,1,OK
946686584270,946686584.182234287,odom,,,,,,,,,,0.026599,0.012278,0.004936,-0.046318,0.099927,0.001241,0.012419,0.259490,-0.020399,-0.000995,-0.103316,0.020424,1,OK
946686584333,0.000000000,summary,10.004,200.072,10.004,19968,100.306,0.006,0.006,1.001,0.775,0.026599,0.012278,0.004936,-0.046318,0,0.002514,0.025148,0.372619,-0.019175,-0.000790,-0.077386,0.019192,1,OK
946686584364,946686584.282284856,odom,,,,,,,,,,0.025338,0.013536,0.003669,-0.038553,0.100051,0.001781,0.017799,0.077616,-0.019175,-0.000790,-0.077386,0.019192,1,OK
946686584466,946686584.382373810,odom,,,,,,,,,,0.025898,0.013335,0.004293,-0.063664,0.100089,0.000595,0.005944,0.250892,-0.017915,0.000468,-0.069621,0.017921,1,OK
946686584563,946686584.481807113,odom,,,,,,,,,,0.026320,0.012734,0.004456,-0.068033,0.099433,0.000734,0.007385,0.043933,-0.018475,0.000267,-0.094732,0.018477,1,OK
946686584663,946686584.581751823,odom,,,,,,,,,,0.025717,0.010326,0.004382,-0.076680,0.099945,0.002483,0.024839,0.086515,-0.018897,-0.000334,-0.099100,0.018900,1,OK
946686584764,946686584.682374597,odom,,,,,,,,,,0.025022,0.010625,0.004420,-0.068495,0.100623,0.000757,0.007526,0.081335,-0.018293,-0.002742,-0.107747,0.018497,1,OK
946686584864,946686584.782200336,odom,,,,,,,,,,0.024280,0.013125,0.005109,-0.034473,0.099826,0.002607,0.026120,0.340823,-0.017597,-0.002442,-0.099563,0.017766,1,OK
946686584965,946686584.881772161,odom,,,,,,,,,,0.025707,0.013491,0.005047,-0.051387,0.099572,0.001473,0.014794,0.169874,-0.016858,0.000058,-0.065540,0.016858,1,OK
946686585068,946686584.981890917,odom,,,,,,,,,,0.024350,0.014957,0.004890,-0.032231,0.100119,0.001998,0.019954,0.191332,-0.018285,0.000423,-0.082455,0.018290,1,OK
946686585168,946686585.082238078,odom,,,,,,,,,,0.024123,0.013601,0.004381,-0.030686,0.100347,0.001375,0.013707,0.015396,-0.016928,0.001890,-0.063299,0.017034,1,OK
946686585267,946686585.181669831,odom,,,,,,,,,,0.021529,0.013617,0.005310,-0.044908,0.099432,0.002594,0.026092,0.143028,-0.016700,0.000534,-0.061754,0.016709,1,OK
946686585333,0.000000000,summary,10.003,200.060,10.003,20064,100.422,0.006,0.006,1.006,0.931,0.021529,0.013617,0.005310,-0.044908,0,0.002607,0.026120,0.340823,-0.014106,0.000552,-0.075975,0.014117,1,OK
946686585365,946686585.282045007,odom,,,,,,,,,,0.022667,0.013005,0.005645,-0.047022,0.100375,0.001293,0.012879,0.021058,-0.014106,0.000552,-0.075975,0.014117,1,OK
946686585462,946686585.381779432,odom,,,,,,,,,,0.023015,0.013703,0.006151,-0.027893,0.099734,0.000779,0.007816,0.191794,-0.015244,-0.000061,-0.078089,0.015244,1,OK
946686585567,946686585.481765866,odom,,,,,,,,,,0.022876,0.013226,0.005656,-0.040102,0.099986,0.000497,0.004968,0.122105,-0.015593,0.000636,-0.058961,0.015605,1,OK
946686585673,946686585.582397342,odom,,,,,,,,,,0.023487,0.011295,0.004694,-0.053562,0.100631,0.002025,0.020120,0.133754,-0.015453,0.000159,-0.071169,0.015454,1,OK
946686585767,946686585.682199597,odom,,,,,,,,,,0.024570,0.011849,0.004399,-0.013139,0.099802,0.001216,0.012185,0.405032,-0.016063,-0.001771,-0.084629,0.016161,1,OK
946686585871,946686585.782328725,odom,,,,,,,,,,0.024704,0.011283,0.004142,-0.052435,0.100129,0.000582,0.005810,0.392458,-0.017146,-0.001218,-0.044206,0.017189,1,OK
946686585966,946686585.882299423,odom,,,,,,,,,,0.024700,0.009260,0.003633,-0.075509,0.099971,0.002023,0.020238,0.230805,-0.017280,-0.001784,-0.083503,0.017372,1,OK
946686586072,946686585.982279778,odom,,,,,,,,,,0.023493,0.011459,0.004647,-0.038408,0.099980,0.002508,0.025085,0.371078,-0.017275,-0.003807,-0.106576,0.017690,1,OK
946686586170,946686586.081968069,odom,,,,,,,,,,0.024380,0.013091,0.004326,-0.065582,0.099688,0.001857,0.018630,0.272588,-0.016069,-0.001608,-0.069476,0.016150,1,OK
946686586274,946686586.182209134,odom,,,,,,,,,,0.023511,0.015006,0.006973,-0.073060,0.100241,0.002103,0.020984,0.074595,-0.016957,0.000023,-0.096650,0.016957,1,OK
946686586333,0.000000000,summary,10.004,200.075,10.004,19968,99.784,0.006,0.006,1.000,0.791,0.023511,0.015006,0.006973,-0.073060,0,0.002508,0.025085,0.405032,-0.016089,0.001940,-0.104127,0.016205,1,OK
946686586366,946686586.281809568,odom,,,,,,,,,,0.023375,0.014989,0.007346,-0.044994,0.099600,0.000137,0.001374,0.281777,-0.016089,0.001940,-0.104127,0.016205,1,OK
946686586464,946686586.382345319,odom,,,,,,,,,,0.025477,0.015051,0.006990,-0.044598,0.100536,0.002103,0.020919,0.003946,-0.015953,0.001922,-0.076062,0.016069,1,OK
946686586575,946686586.482369065,odom,,,,,,,,,,0.024340,0.014217,0.006883,-0.041810,0.100024,0.001410,0.014094,0.027871,-0.018055,0.001983,-0.075665,0.018164,1,OK
946686586661,946686586.582278490,odom,,,,,,,,,,0.024396,0.013736,0.005732,-0.049983,0.099909,0.000484,0.004848,0.081802,-0.016918,0.001150,-0.072878,0.016957,1,OK
946686586765,946686586.682342410,odom,,,,,,,,,,0.024775,0.011560,0.005837,-0.055763,0.100064,0.002209,0.022076,0.057768,-0.016974,0.000669,-0.081050,0.016987,1,OK
946686586865,946686586.782363296,odom,,,,,,,,,,0.025850,0.010064,0.004869,-0.043635,0.100021,0.001842,0.018416,0.121258,-0.017351,-0.001508,-0.086831,0.017416,1,OK
946686586965,946686586.882275581,odom,,,,,,,,,,0.024983,0.012086,0.005389,-0.045517,0.099912,0.002199,0.022014,0.018832,-0.018425,-0.003004,-0.074703,0.018669,1,OK
946686587062,946686586.982276320,odom,,,,,,,,,,0.024121,0.013583,0.004853,-0.019065,0.100001,0.001728,0.017279,0.264514,-0.017560,-0.000982,-0.076584,0.017587,1,OK
946686587165,946686587.082254648,odom,,,,,,,,,,0.021915,0.011489,0.003290,-0.042255,0.099978,0.003042,0.030428,0.231955,-0.016698,0.000516,-0.050133,0.016706,1,OK
946686587264,946686587.181510448,odom,,,,,,,,,,0.022602,0.010831,0.003810,-0.049320,0.099256,0.000951,0.009583,0.071172,-0.014491,-0.001577,-0.073323,0.014576,1,OK
946686587333,0.000000000,summary,10.003,200.065,10.003,20064,100.421,0.006,0.006,1.005,0.745,0.022602,0.010831,0.003810,-0.049320,0,0.003042,0.030428,0.281777,-0.015178,-0.002235,-0.080387,0.015341,1,OK
946686587366,946686587.282390714,odom,,,,,,,,,,0.023694,0.012460,0.003910,-0.045697,0.100880,0.001962,0.019444,0.035909,-0.015178,-0.002235,-0.080387,0.015341,1,OK
946686587466,946686587.382355332,odom,,,,,,,,,,0.024546,0.012628,0.005110,-0.041460,0.099965,0.000868,0.008687,0.042385,-0.016271,-0.000607,-0.076765,0.016282,1,OK
946686587570,946686587.481589317,odom,,,,,,,,,,0.023232,0.012946,0.004985,-0.052627,0.099234,0.001352,0.013622,0.112531,-0.017123,-0.000440,-0.072528,0.017129,1,OK
946686587670,946686587.582263827,odom,,,,,,,,,,0.023983,0.013135,0.005203,-0.076916,0.100675,0.000774,0.007689,0.241258,-0.015809,-0.000121,-0.083695,0.015810,1,OK
946686587764,946686587.682307839,odom,,,,,,,,,,0.023835,0.012882,0.005215,-0.074641,0.100044,0.000293,0.002928,0.022736,-0.016560,0.000068,-0.107983,0.016560,1,OK
946686587866,946686587.782279611,odom,,,,,,,,,,0.025077,0.010892,0.004592,-0.078139,0.099972,0.002345,0.023458,0.034993,-0.016412,-0.000185,-0.105709,0.016413,1,OK
